2,5,1,1.330689
3,5,1,0.675488
4,5,1,0.816979
5,5,1,0.669949
6,5,1,0.066320
7,5,1,0.252161
2,5,3,1.451330
3,5,3,1.204329
4,5,3,1.027121
5,5,3,0.308305
6,5,3,0.319328
7,5,3,0.287301
2,5,5,1.435599
3,5,5,0.605374
4,5,5,0.932986
5,5,5,0.721319
6,5,5,0.553693
7,5,5,0.350462
2,5,7,0.747929
3,5,7,1.280838
4,5,7,0.764531
5,5,7,0.619463
6,5,7,0.525682
7,5,7,0.333716
2,5,9,0.738693
3,5,9,0.977950
4,5,9,0.756097
5,5,9,0.827299
6,5,9,0.518861
7,5,9,0.158847
2,5,11,1.446485
3,5,11,0.961083
4,5,11,0.891137
5,5,11,0.619253
6,5,11,0.422030
7,5,11,0.333118
2,5,13,1.425996
3,5,13,1.118823
4,5,13,0.891157
5,5,13,0.516430
6,5,13,0.487059
7,5,13,0.262793
2,5,15,1.354260
3,5,15,1.284736
4,5,15,1.012933
5,5,15,0.535633
6,5,15,0.514365
7,5,15,0.344455
2,5,17,0.743833
3,5,17,1.231126
4,5,17,0.915873
5,5,17,0.769201
6,5,17,0.474906
7,5,17,0.403476
2,5,19,1.353055
3,5,19,1.186583
4,5,19,0.973173
5,5,19,0.752578
6,5,19,0.608326
7,5,19,0.397584
2,5,21,0.742144
3,5,21,0.647717
4,5,21,0.948086
5,5,21,0.716411
6,5,21,0.506342
7,5,21,0.336583
2,5,5,1.372132
3,5,5,0.657604
4,5,5,0.761657
5,5,5,0.802449
6,5,5,0.327737
7,5,5,0.281070
2,10,5,1.253857
3,10,5,0.773979
4,10,5,0.846364
5,10,5,0.713191
6,10,5,0.335665
7,10,5,0.339940
2,15,5,1.333702
3,15,5,1.246975
4,15,5,0.522325
5,15,5,1.056530
6,15,5,0.664985
7,15,5,0.406797
2,20,5,1.496885
3,20,5,1.470805
4,20,5,0.948304
5,20,5,1.114303
6,20,5,0.823922
7,20,5,0.533320
2,25,5,1.746749
3,25,5,1.689049
4,25,5,0.840361
5,25,5,0.868902
6,25,5,0.804092
7,25,5,0.603039
2,30,5,1.495674
3,30,5,0.899531
4,30,5,1.157397
5,30,5,1.154005
6,30,5,0.860470
7,30,5,0.464581
2,35,5,0.916207
3,35,5,1.526009
4,35,5,1.298157
5,35,5,1.175695
6,35,5,0.869951
7,35,5,0.529378
2,40,5,1.353022
3,40,5,1.240282
4,40,5,1.031027
5,40,5,1.171345
6,40,5,0.913457
7,40,5,0.539770
2,45,5,0.917270
3,45,5,1.527211
4,45,5,1.286588
5,45,5,1.090641
6,45,5,0.665394
7,45,5,0.569152
2,50,5,1.225089
3,50,5,0.867300
4,50,5,1.238861
5,50,5,1.060623
6,50,5,0.844203
7,50,5,0.520598
2,55,5,1.202440
3,55,5,1.496721
4,55,5,1.304258
5,55,5,0.815569
6,55,5,0.597807
7,55,5,0.428382
2,60,5,1.480122
3,60,5,1.502183
4,60,5,1.278831
5,60,5,1.110674
6,60,5,0.551314
7,60,5,0.272636
2,65,5,1.485271
3,65,5,1.214299
4,65,5,1.337440
5,65,5,0.825622
6,65,5,0.858225
7,65,5,0.543306
2,70,5,1.596736
3,70,5,0.867962
4,70,5,1.189943
5,70,5,1.129282
6,70,5,0.787247
7,70,5,0.538309
2,75,5,1.532529
3,75,5,1.471180
4,75,5,1.270791
5,75,5,0.844882
6,75,5,0.819984
7,75,5,0.562423
2,80,5,0.860710
3,80,5,0.823943
4,80,5,1.219756
5,80,5,1.103077
6,80,5,0.849398
7,80,5,0.542286
2,85,5,1.389052
3,85,5,0.845836
4,85,5,0.786582
5,85,5,1.065908
6,85,5,0.723525
7,85,5,0.516925
2,90,5,1.558481
3,90,5,0.810028
4,90,5,0.889949
5,90,5,1.126360
6,90,5,0.789582
7,90,5,0.535385
2,95,5,1.477985
3,95,5,1.496640
4,95,5,1.274795
5,95,5,0.862878
6,95,5,0.841672
7,95,5,0.558654
2,100,5,1.581082
3,100,5,0.881019
4,100,5,0.830093
5,100,5,1.112235
6,100,5,0.619072
7,100,5,0.409477
2,5,1,1.458394
3,5,1,0.685622
4,5,1,0.840009
5,5,1,0.259451
6,5,1,0.194255
7,5,1,0.268460
2,5,3,1.406182
3,5,3,1.254014
4,5,3,0.599063
5,5,3,0.649236
6,5,3,0.429986
7,5,3,0.287561
2,5,5,1.185743
3,5,5,1.154705
4,5,5,0.966910
5,5,5,0.782707
6,5,5,0.419875
7,5,5,0.197459
2,5,7,0.760404
3,5,7,1.241872
4,5,7,1.071936
5,5,7,0.621268
6,5,7,0.438391
7,5,7,0.332408
2,5,9,1.187862
3,5,9,0.755967
4,5,9,0.808781
5,5,9,0.578413
6,5,9,0.507173
7,5,9,0.287546
2,5,11,1.234000
3,5,11,0.741750
4,5,11,0.504518
5,5,11,0.700973
6,5,11,0.262720
7,5,11,0.156715
2,5,13,1.407052
3,5,13,1.259192
4,5,13,1.030392
5,5,13,0.863662
6,5,13,0.495526
7,5,13,0.390214
2,5,15,1.438914
3,5,15,1.304767
4,5,15,0.975552
5,5,15,0.748557
6,5,15,0.537758
7,5,15,0.348282
2,5,17,0.772968
3,5,17,1.251277
4,5,17,0.817212
5,5,17,0.688487
6,5,17,0.442456
7,5,17,0.363448
2,5,19,1.217151
3,5,19,1.102657
4,5,19,0.492621
5,5,19,0.607151
6,5,19,0.591721
7,5,19,0.363190
2,5,21,1.235116
3,5,21,0.685365
4,5,21,0.816518
5,5,21,0.600133
6,5,21,0.314888
7,5,21,0.298592
2,5,5,1.426585
3,5,5,1.273179
4,5,5,0.609777
5,5,5,0.351694
6,5,5,0.167687
7,5,5,0.333808
2,10,5,1.452843
3,10,5,1.408656
4,10,5,1.157470
5,10,5,0.726309
6,10,5,0.369730
7,10,5,0.419549
2,15,5,0.804306
3,15,5,1.431054
4,15,5,0.990739
5,15,5,0.657272
6,15,5,0.592975
7,15,5,0.413662
2,20,5,1.323903
3,20,5,0.811510
4,20,5,0.690420
5,20,5,0.717465
6,20,5,0.578848
7,20,5,0.509703
2,25,5,1.521311
3,25,5,1.595565
4,25,5,1.158602
5,25,5,0.740443
6,25,5,0.608631
7,25,5,0.539797
2,30,5,0.896448
3,30,5,0.922412
4,30,5,1.327427
5,30,5,1.048574
6,30,5,0.821206
7,30,5,0.633673
2,35,5,0.898954
3,35,5,0.897850
4,35,5,1.406398
5,35,5,1.025480
6,35,5,0.786339
7,35,5,0.510939
2,40,5,1.522386
3,40,5,1.541015
4,40,5,0.723532
5,40,5,0.980414
6,40,5,0.914396
7,40,5,0.526553
2,45,5,1.601150
3,45,5,1.158927
4,45,5,1.280863
5,45,5,1.114542
6,45,5,0.927127
7,45,5,0.536984
2,50,5,1.352204
3,50,5,1.529582
4,50,5,1.040169
5,50,5,1.166884
6,50,5,0.875648
7,50,5,0.480624
