3,80,5,0.025942
2,90,5,0.033889
3,85,5,0.025860
2,95,5,0.033712
3,90,5,0.026052
2,100,5,0.033688
2,5,1,0.111662
2,5,3,0.063370
2,5,5,0.034335
2,5,7,0.038339
2,5,9,0.034846
2,5,11,0.032767
2,5,13,0.029587
2,5,15,0.032441
2,5,17,0.031803
3,95,5,0.025634
2,5,19,0.031623
2,5,21,0.031462
2,5,5,0.034038
2,10,5,0.032616
2,15,5,0.034883
2,20,5,0.038271
2,25,5,0.042556
2,30,5,0.037936
3,100,5,0.025550
3,5,1,0.053067
3,5,3,0.029314
3,5,5,0.022233
3,5,7,0.027282
2,35,5,0.039872
3,5,9,0.021023
3,5,11,0.022925
3,5,13,0.023453
2,40,5,0.039360
3,5,15,0.022895
3,5,17,0.021864
2,45,5,0.035115
3,5,19,0.021796
3,5,21,0.021207
3,5,5,0.018818
3,10,5,0.025588
2,50,5,0.038783
3,15,5,0.023731
3,20,5,0.025686
2,55,5,0.035965
3,25,5,0.031557
3,30,5,0.028707
2,60,5,0.035864
3,35,5,0.028385
2,65,5,0.033867
3,40,5,0.028761
2,70,5,0.034795
3,45,5,0.028266
2,75,5,0.034712
3,50,5,0.027407
3,55,5,0.027102
2,80,5,0.032402
3,60,5,0.026298
2,85,5,0.032207
3,65,5,0.026474
2,90,5,0.032380
3,70,5,0.026057
2,95,5,0.033899
3,75,5,0.026103
2,100,5,0.032087
2,5,1,0.098259
2,5,3,0.034967
2,5,5,0.040930
2,5,7,0.039109
2,5,9,0.031622
2,5,11,0.032904
2,5,13,0.035660
3,80,5,0.026049
2,5,15,0.033801
2,5,17,0.030656
2,5,19,0.031607
2,5,21,0.031207
2,5,5,0.043864
2,10,5,0.038759
2,15,5,0.036384
2,20,5,0.038001
3,85,5,0.026193
2,25,5,0.038629
2,30,5,0.036403
2,35,5,0.036013
3,90,5,0.025927
2,40,5,0.039921
2,45,5,0.035249
2,50,5,0.037600
3,95,5,0.025674
2,55,5,0.036342
2,60,5,0.035682
3,100,5,0.025428
3,5,1,0.038212
3,5,3,0.018952
3,5,5,0.029469
3,5,7,0.019372
2,65,5,0.034111
3,5,9,0.025134
3,5,11,0.022907
3,5,13,0.020635
3,5,15,0.023583
3,5,17,0.021820
2,70,5,0.035028
3,5,19,0.018772
3,5,21,0.021193
3,5,5,0.021545
3,10,5,0.023727
2,75,5,0.033722
3,15,5,0.026612
3,20,5,0.028524
3,25,5,0.031074
2,80,5,0.032301
3,30,5,0.029613
3,35,5,0.029504
2,85,5,0.034238
3,40,5,0.029576
3,45,5,0.027700
2,90,5,0.033878
3,50,5,0.026910
2,95,5,0.032896
3,55,5,0.029403
2,100,5,0.033774
2,5,1,0.045669
2,5,3,0.037016
3,60,5,0.026582
2,5,5,0.038253
2,5,7,0.031947
2,5,9,0.032475
2,5,11,0.027069
2,5,13,0.034469
2,5,15,0.029599
2,5,17,0.027470
2,5,19,0.031704
3,65,5,0.026167
2,5,21,0.030188
2,5,5,0.040938
2,10,5,0.036858
2,15,5,0.034992
2,20,5,0.034183
2,25,5,0.040757
3,70,5,0.026617
2,30,5,0.037378
2,35,5,0.038639
3,75,5,0.026241
2,40,5,0.036644
2,45,5,0.037713
2,50,5,0.035069
3,80,5,0.026308
2,55,5,0.036657
3,85,5,0.025850
2,60,5,0.034395
2,65,5,0.034818
3,90,5,0.025733
2,70,5,0.032870
2,75,5,0.034466
3,95,5,0.025645
2,80,5,0.033166
3,100,5,0.025536
3,5,1,0.066292
3,5,3,0.027082
3,5,5,0.030531
2,85,5,0.034332
3,5,7,0.022199
3,5,9,0.020502
3,5,11,0.022021
3,5,13,0.020545
3,5,15,0.021833
3,5,17,0.021761
2,90,5,0.034040
3,5,19,0.022626
3,5,21,0.020937
3,5,5,0.027471
3,10,5,0.024739
3,15,5,0.022526
3,20,5,0.028838
2,95,5,0.032992
3,25,5,0.030946
3,30,5,0.029890
2,100,5,0.032111
2,5,1,0.054075
2,5,3,0.035332
3,35,5,0.029248
2,5,5,0.040895
2,5,7,0.033738
2,5,9,0.039174
2,5,11,0.035631
2,5,13,0.032509
2,5,15,0.033340
3,40,5,0.029193
2,5,17,0.030767
2,5,19,0.029704
2,5,21,0.033324
2,5,5,0.039555
3,45,5,0.027492
2,10,5,0.036340
2,15,5,0.034563
2,20,5,0.033387
2,25,5,0.042721
3,50,5,0.027067
2,30,5,0.040116
2,35,5,0.040139
3,55,5,0.026382
2,40,5,0.036778
2,45,5,0.037225
3,60,5,0.026637
2,50,5,0.036849
3,65,5,0.026768
2,55,5,0.035968
2,60,5,0.035619
3,70,5,0.026491
2,65,5,0.034809
3,75,5,0.026167
2,70,5,0.033181
3,80,5,0.026093
2,75,5,0.034703
2,80,5,0.034617
3,85,5,0.026024
2,85,5,0.032996
3,90,5,0.026133
2,90,5,0.033295
3,95,5,0.025642
2,95,5,0.032127
2,100,5,0.033057
2,5,1,0.041735
2,5,3,0.050923
2,5,5,0.034609
3,100,5,0.025534
2,5,7,0.037951
3,5,1,0.018923
3,5,3,0.027150
2,5,9,0.032234
3,5,5,0.028278
2,5,11,0.031388
3,5,7,0.025581
2,5,13,0.030618
3,5,9,0.021968
2,5,15,0.028975
3,5,11,0.023839
2,5,17,0.028210
3,5,13,0.021206
2,5,19,0.030151
3,5,15,0.022546
2,5,21,0.030851
2,5,5,0.036968
3,5,17,0.022301
2,10,5,0.036868
3,5,19,0.020949
2,15,5,0.033198
2,20,5,0.036056
3,5,21,0.021699
3,5,5,0.024182
3,10,5,0.026120
2,25,5,0.041444
3,15,5,0.024852
2,30,5,0.041229
3,20,5,0.025874
2,35,5,0.038942
3,25,5,0.030156
2,40,5,0.036029
3,30,5,0.029256
2,45,5,0.037973
3,35,5,0.027626
2,50,5,0.034241
3,40,5,0.029191
2,55,5,0.034193
3,45,5,0.027763
2,60,5,0.036116
3,50,5,0.027008
2,65,5,0.032963
3,55,5,0.027120
2,70,5,0.035071
3,60,5,0.027043
2,75,5,0.034464
3,65,5,0.026521
2,80,5,0.032465
3,70,5,0.026339
2,85,5,0.033866
3,75,5,0.026351
2,90,5,0.033514
3,80,5,0.026205
2,95,5,0.032067
3,85,5,0.026165
2,100,5,0.031735
3,90,5,0.025821
3,95,5,0.026368
3,100,5,0.025505
3,5,1,0.037434
3,5,3,0.026328
3,5,5,0.027855
3,5,7,0.023259
3,5,9,0.020930
3,5,11,0.022526
3,5,13,0.022224
3,5,15,0.022381
3,5,17,0.020720
3,5,19,0.020971
3,5,21,0.020337
3,5,5,0.024596
3,10,5,0.025817
3,15,5,0.025405
3,20,5,0.027244
3,25,5,0.032753
3,30,5,0.029186
3,35,5,0.029347
3,40,5,0.028553
3,45,5,0.027376
3,50,5,0.027313
3,55,5,0.027305
3,60,5,0.026846
3,65,5,0.026216
3,70,5,0.026533
3,75,5,0.026051
3,80,5,0.026182
3,85,5,0.025542
3,90,5,0.025977
3,95,5,0.026020
3,100,5,0.025751
3,5,1,0.056237
3,5,3,0.024023
3,5,5,0.029471
3,5,7,0.027196
3,5,9,0.021501
3,5,11,0.023006
3,5,13,0.024103
3,5,15,0.022780
3,5,17,0.021339
3,5,19,0.019803
3,5,21,0.022074
3,5,5,0.031566
3,10,5,0.025012
3,15,5,0.027035
3,20,5,0.027119
3,25,5,0.030877
3,30,5,0.028865
3,35,5,0.028713
3,40,5,0.028056
3,45,5,0.027408
3,50,5,0.026577
3,55,5,0.026563
3,60,5,0.026934
3,65,5,0.026431
3,70,5,0.026544
3,75,5,0.026158
3,80,5,0.026444
3,85,5,0.025943
3,90,5,0.025824
3,95,5,0.025654
3,100,5,0.025566
