4,5,13,0.819512
2,5,15,1.277649
3,5,15,1.095062
4,5,15,0.827356
2,5,17,1.436363
3,5,17,1.140426
4,5,17,0.950416
2,5,19,1.491045
3,5,19,1.097124
4,5,19,0.846256
2,5,21,1.486189
3,5,21,1.237261
4,5,21,0.918696
2,5,5,1.283921
3,5,5,1.071839
4,5,5,1.411234
2,10,5,1.387145
3,10,5,1.208970
4,10,5,0.914238
2,15,5,1.593366
3,15,5,1.333130
4,15,5,1.115848
2,20,5,1.430993
3,20,5,1.327423
4,20,5,1.145620
2,25,5,1.594149
3,25,5,1.438332
4,25,5,1.255487
2,30,5,1.585451
3,30,5,1.427572
4,30,5,1.156756
2,35,5,1.543991
3,35,5,1.423136
4,35,5,1.182009
2,40,5,1.584063
3,40,5,1.454056
4,40,5,1.183127
2,45,5,1.459068
3,45,5,1.346962
4,45,5,1.175371
2,50,5,1.544620
3,50,5,1.356384
4,50,5,1.149836
2,55,5,1.490319
3,55,5,1.223719
4,55,5,1.146062
2,60,5,1.456541
3,60,5,1.438021
4,60,5,1.118577
2,65,5,1.444071
3,65,5,1.391395
4,65,5,1.159852
2,70,5,1.426867
3,70,5,1.395636
4,70,5,1.109870
2,75,5,1.425339
3,75,5,1.366730
4,75,5,1.027995
2,80,5,1.385883
3,80,5,1.169704
4,80,5,1.079742
2,85,5,1.484950
3,85,5,1.360115
4,85,5,1.082787
2,90,5,1.415550
3,90,5,1.269752
4,90,5,1.077681
2,95,5,1.472786
3,95,5,1.248784
4,95,5,1.001812
2,100,5,1.361454
3,100,5,1.376998
4,100,5,1.172337
2,5,1,1.618273
3,5,1,1.958506
4,5,1,1.517847
2,5,3,2.475172
3,5,3,1.942410
4,5,3,1.148553
2,5,5,1.919844
3,5,5,1.033558
4,5,5,0.904901
2,5,7,1.616626
3,5,7,1.518658
4,5,7,1.311038
2,5,9,1.563917
3,5,9,1.121760
4,5,9,0.893601
2,5,11,1.560343
3,5,11,0.998246
4,5,11,0.833575
2,5,13,1.545484
3,5,13,1.282689
4,5,13,0.959380
2,5,15,1.326638
3,5,15,1.092639
4,5,15,0.926788
2,5,17,1.470121
3,5,17,1.156297
4,5,17,0.861611
2,5,19,1.506879
3,5,19,1.285757
4,5,19,0.817417
2,5,21,1.318265
3,5,21,1.059450
4,5,21,0.923541
2,5,5,1.971952
3,5,5,1.547822
4,5,5,1.275920
2,10,5,1.596175
3,10,5,1.451007
4,10,5,1.139322
2,15,5,1.529868
3,15,5,1.194915
4,15,5,1.058825
2,20,5,1.566651
3,20,5,1.365681
4,20,5,1.004448
2,25,5,1.639257
3,25,5,1.472138
4,25,5,1.205822
2,30,5,1.569706
3,30,5,1.407627
4,30,5,1.109522
2,35,5,1.432185
3,35,5,1.307560
4,35,5,1.041294
2,40,5,1.505572
3,40,5,1.492992
4,40,5,1.100502
2,45,5,1.480664
3,45,5,1.343927
4,45,5,1.081233
2,50,5,1.513754
3,50,5,1.369063
4,50,5,1.096954
2,55,5,1.494042
3,55,5,1.392372
4,55,5,1.094523
2,60,5,1.490967
3,60,5,1.289784
4,60,5,1.094418
2,65,5,1.326558
3,65,5,1.344857
4,65,5,1.044141
2,70,5,1.423810
3,70,5,1.299337
4,70,5,1.084263
2,75,5,1.408237
3,75,5,1.373727
4,75,5,1.094310
2,80,5,1.394684
3,80,5,1.403712
4,80,5,1.070958
2,85,5,1.374949
3,85,5,1.381300
4,85,5,1.103601
2,90,5,1.433629
3,90,5,1.365533
4,90,5,1.073024
2,95,5,1.408254
3,95,5,1.375767
4,95,5,1.030380
2,100,5,1.464126
3,100,5,1.354633
4,100,5,1.036057
2,5,1,1.953809
3,5,1,1.960500
4,5,1,1.593971
2,5,3,2.536911
3,5,3,1.924682
4,5,3,1.490924
2,5,5,1.905646
3,5,5,1.121537
4,5,5,0.925033
2,5,7,1.312253
3,5,7,1.070983
4,5,7,1.110950
2,5,9,1.640402
3,5,9,1.093936
4,5,9,1.015551
2,5,11,1.544372
3,5,11,1.303447
4,5,11,1.179998
2,5,13,1.592966
3,5,13,1.098131
4,5,13,0.997855
2,5,15,1.556814
3,5,15,1.229725
4,5,15,0.979694
2,5,17,1.489339
3,5,17,1.157251
4,5,17,0.817137
2,5,19,1.226045
3,5,19,1.195881
4,5,19,0.839585
2,5,21,1.322998
3,5,21,1.270209
4,5,21,0.833396
2,5,5,1.736750
3,5,5,1.002028
4,5,5,0.853694
2,10,5,1.531601
3,10,5,1.603329
4,10,5,1.138250
2,15,5,1.522678
3,15,5,1.303640
4,15,5,0.939639
2,20,5,1.521009
3,20,5,1.291663
4,20,5,1.032327
2,25,5,1.546990
3,25,5,1.498222
4,25,5,1.215376
2,30,5,1.579217
3,30,5,1.446244
4,30,5,1.114166
2,35,5,1.570465
3,35,5,1.453353
4,35,5,1.166302
2,40,5,1.565640
3,40,5,1.516904
4,40,5,1.239559
2,45,5,1.521712
3,45,5,1.392989
4,45,5,1.121697
2,50,5,1.529502
3,50,5,1.341226
4,50,5,1.158145
2,55,5,1.531491
3,55,5,1.341634
4,55,5,1.100065
2,60,5,1.465402
3,60,5,1.386425
4,60,5,1.136017
2,65,5,1.450333
3,65,5,1.367145
4,65,5,1.114547
2,70,5,1.409919
3,70,5,1.370215
4,70,5,1.070336
2,75,5,1.437427
3,75,5,1.384406
4,75,5,1.103021
2,80,5,1.416354
3,80,5,1.331320
4,80,5,1.027039
2,85,5,1.505342
3,85,5,1.314761
4,85,5,1.041511
2,90,5,1.469664
3,90,5,1.339286
4,90,5,1.104834
2,95,5,1.442948
3,95,5,1.330032
4,95,5,1.099726
2,100,5,1.420069
3,100,5,1.367722
4,100,5,1.094444
2,5,1,2.166159
3,5,1,1.909798
4,5,1,1.075204
2,5,3,1.263905
3,5,3,1.173391
4,5,3,1.429859
2,5,5,2.114622
3,5,5,1.520190
4,5,5,1.110387
2,5,7,1.791617
3,5,7,1.416188
4,5,7,0.866225
2,5,9,1.631308
3,5,9,1.093549
4,5,9,1.120370
2,5,11,1.286764
3,5,11,1.123974
4,5,11,1.065909
2,5,13,1.563571
3,5,13,1.274554
4,5,13,0.845081
2,5,15,1.561518
3,5,15,1.089577
4,5,15,0.860691
2,5,17,1.422480
3,5,17,1.115513
4,5,17,0.853568
2,5,19,1.474723
3,5,19,1.269856
4,5,19,0.837044
2,5,21,1.403591
3,5,21,1.247669
4,5,21,0.849709
2,5,5,2.058206
3,5,5,1.075418
4,5,5,0.774297
2,10,5,1.601880
3,10,5,1.201399
4,10,5,1.101563
2,15,5,1.584789
3,15,5,1.197458
4,15,5,1.070330
2,20,5,1.538811
3,20,5,1.372180
4,20,5,1.153192
2,25,5,1.599360
3,25,5,1.508506
4,25,5,1.254463
2,30,5,1.571685
3,30,5,1.376142
4,30,5,1.174145
2,35,5,1.501760
3,35,5,1.473750
4,35,5,1.159492
2,40,5,1.601298
3,40,5,1.504992
4,40,5,1.110373
2,45,5,1.495634
3,45,5,1.385802
4,45,5,1.106985
2,50,5,1.486676
3,50,5,1.416034
4,50,5,1.089890
2,55,5,1.476800
3,55,5,1.344556
4,55,5,1.135797
2,60,5,1.457708
3,60,5,1.372281
4,60,5,1.116645
2,65,5,1.445675
3,65,5,1.362690
4,65,5,1.087109
2,70,5,1.437260
3,70,5,1.337506
4,70,5,1.101334
2,75,5,1.445369
3,75,5,1.379987
4,75,5,1.097815
2,80,5,1.457934
3,80,5,1.323443
4,80,5,1.112578
2,85,5,1.424242
3,85,5,1.378796
4,85,5,1.090956
2,90,5,1.438520
3,90,5,1.370435
4,90,5,1.077567
2,95,5,1.437601
3,95,5,1.359883
4,95,5,1.078427
2,100,5,1.431972
3,100,5,1.361064
4,100,5,1.112112
2,5,1,2.069801
3,5,1,1.878664
4,5,1,0.822077
2,5,3,2.431980
3,5,3,1.857320
4,5,3,1.266782
2,5,5,1.976129
3,5,5,1.598738
4,5,5,1.046231
2,5,7,1.754662
3,5,7,1.462887
4,5,7,0.978823
2,5,9,1.742214
3,5,9,1.343805
4,5,9,1.098660
2,5,11,1.581735
3,5,11,1.100155
4,5,11,1.044814
2,5,13,1.526018
3,5,13,1.311271
4,5,13,0.956007
2,5,15,1.482876
3,5,15,1.110157
4,5,15,0.679824
2,5,17,1.434108
3,5,17,1.104913
4,5,17,0.903167
2,5,19,1.508676
3,5,19,1.055119
4,5,19,0.883505
2,5,21,1.251466
3,5,21,1.210803
4,5,21,0.918674
2,5,5,1.886004
3,5,5,1.496915
4,5,5,1.067115
2,10,5,1.591032
3,10,5,1.441956
4,10,5,1.163857
2,15,5,1.340337
3,15,5,1.256412
4,15,5,0.976548
2,20,5,1.442967
3,20,5,1.395615
4,20,5,1.048855
2,25,5,1.603582
3,25,5,1.477930
4,25,5,1.212159
2,30,5,1.551936
3,30,5,1.453463
4,30,5,1.154880
2,35,5,1.554243
3,35,5,1.401568
4,35,5,1.357030
2,40,5,1.531900
3,40,5,1.433165
4,40,5,1.164015
2,45,5,1.520097
3,45,5,1.349792
4,45,5,1.154318
2,50,5,1.538192
3,50,5,1.391872
4,50,5,1.170264
2,55,5,1.524209
3,55,5,1.301452
4,55,5,1.137083
2,60,5,1.446511
3,60,5,1.379928
4,60,5,1.037718
2,65,5,1.461467
3,65,5,1.332240
4,65,5,1.089747
2,70,5,1.435009
3,70,5,1.359300
4,70,5,1.104560
2,75,5,1.415535
3,75,5,1.434789
4,75,5,1.057896
2,80,5,1.415024
3,80,5,1.342217
4,80,5,1.088696
2,85,5,1.428729
3,85,5,1.287038
4,85,5,1.107263
2,90,5,1.406748
3,90,5,1.353821
4,90,5,1.095283
2,95,5,1.403993
3,95,5,1.351482
4,95,5,1.054395
2,100,5,1.485178
3,100,5,1.352003
4,100,5,1.100975
2,5,1,1.759749
3,5,1,1.672964
4,5,1,2.385349
2,5,3,2.623942
3,5,3,2.011117
4,5,3,1.297751
2,5,5,1.235980
3,5,5,1.303971
4,5,5,1.059170
2,5,7,1.405066
3,5,7,1.482328
4,5,7,1.006399
2,5,9,1.601022
3,5,9,1.349395
4,5,9,1.087576
2,5,11,1.607826
3,5,11,1.343385
4,5,11,0.929728
2,5,13,1.505485
3,5,13,1.048622
4,5,13,0.969237
2,5,15,1.570857
3,5,15,1.286925
4,5,15,0.945847
2,5,17,1.552477
3,5,17,1.266067
4,5,17,0.840842
2,5,19,1.448848
3,5,19,1.206167
4,5,19,0.912739
2,5,21,1.403800
3,5,21,1.114196
4,5,21,0.983233
2,5,5,1.659651
3,5,5,1.365204
4,5,5,1.311134
2,10,5,1.317927
3,10,5,1.450111
4,10,5,1.158133
2,15,5,1.533057
3,15,5,1.486471
4,15,5,1.000251
2,20,5,1.464734
3,20,5,1.392115
4,20,5,1.093059
2,25,5,1.580619
3,25,5,1.459066
4,25,5,1.251001
2,30,5,1.491954
3,30,5,1.494046
4,30,5,1.243401
2,35,5,1.526754
3,35,5,1.373702
4,35,5,1.154251
2,40,5,1.476709
3,40,5,1.395065
4,40,5,1.199067
2,45,5,1.444994
3,45,5,1.348679
4,45,5,1.164827
2,50,5,1.480183
3,50,5,1.381203
4,50,5,1.156341
2,55,5,1.462584
3,55,5,1.368669
4,55,5,1.175630
2,60,5,1.437804
3,60,5,1.408481
4,60,5,1.093834
2,65,5,1.453466
3,65,5,1.270288
4,65,5,1.128395
2,70,5,1.473856
3,70,5,1.325284
4,70,5,1.093445
2,75,5,1.426567
3,75,5,1.311768
4,75,5,1.110745
2,80,5,1.430117
3,80,5,1.383457
4,80,5,1.073068
2,85,5,1.434764
3,85,5,1.360087
4,85,5,1.002810
2,90,5,1.433829
3,90,5,1.354659
4,90,5,1.098587
2,95,5,1.468891
3,95,5,1.292979
4,95,5,1.080794
2,100,5,1.433909
3,100,5,1.307463
4,100,5,1.056178
2,5,1,2.185199
3,5,1,1.980052
4,5,1,1.048211
2,5,3,2.748718
3,5,3,1.238977
4,5,3,0.841392
2,5,5,1.702241
3,5,5,1.253158
4,5,5,1.059142
2,5,7,1.522519
3,5,7,1.397267
4,5,7,1.202022
2,5,9,1.417037
3,5,9,1.332571
4,5,9,0.834377
2,5,11,1.570052
3,5,11,1.488330
4,5,11,1.015230
2,5,13,1.443201
3,5,13,1.334522
4,5,13,0.971391
2,5,15,1.529137
3,5,15,1.224393
4,5,15,1.001800
2,5,17,1.477959
3,5,17,1.171639
4,5,17,0.748952
2,5,19,1.390779
3,5,19,1.185942
4,5,19,0.802632
2,5,21,1.212430
3,5,21,1.238051
4,5,21,0.879559
2,5,5,1.206199
3,5,5,1.120761
4,5,5,1.133208
2,10,5,1.635070
3,10,5,1.392537
4,10,5,0.982694
2,15,5,1.487006
3,15,5,1.375495
4,15,5,1.044752
2,20,5,1.527103
3,20,5,1.128422
4,20,5,1.048050
2,25,5,1.554079
3,25,5,1.446016
4,25,5,1.106359
2,30,5,1.482804
3,30,5,1.353177
4,30,5,1.185192
2,35,5,1.483645
3,35,5,1.385264
4,35,5,1.112734
2,40,5,1.526273
3,40,5,1.479821
4,40,5,1.177213
2,45,5,1.452142
3,45,5,1.317340
4,45,5,1.048193
2,50,5,1.493415
3,50,5,1.312036
4,50,5,0.975690
2,55,5,1.548982
3,55,5,1.354034
4,55,5,1.107887
2,60,5,1.424075
3,60,5,1.373846
4,60,5,1.098717
2,65,5,1.378461
3,65,5,1.257573
4,65,5,1.033410
2,70,5,1.444848
3,70,5,1.397551
4,70,5,1.078347
2,75,5,1.462083
3,75,5,1.369396
4,75,5,1.081277
2,80,5,1.462428
3,80,5,1.338979
4,80,5,1.102582
2,85,5,1.453511
3,85,5,1.384485
4,85,5,1.026709
2,90,5,1.412578
3,90,5,1.338475
4,90,5,1.045825
2,95,5,1.410413
3,95,5,1.261219
4,95,5,1.071600
2,100,5,1.477358
3,100,5,1.353047
4,100,5,1.060543
2,5,1,2.171068
3,5,1,1.988555
4,5,1,1.538741
2,5,3,2.181995
3,5,3,1.555541
4,5,3,0.951195
2,5,5,1.866222
3,5,5,1.589974
4,5,5,1.046553
2,5,7,1.627958
3,5,7,1.337200
4,5,7,0.903440
2,5,9,1.687318
3,5,9,1.349496
4,5,9,1.021075
2,5,11,1.528334
3,5,11,1.080952
4,5,11,0.972664
2,5,13,1.552113
3,5,13,1.355239
4,5,13,0.955365
2,5,15,1.540379
3,5,15,1.336536
4,5,15,0.882353
2,5,17,1.349452
3,5,17,1.206841
4,5,17,0.854524
2,5,19,1.440580
3,5,19,1.118959
4,5,19,0.810458
2,5,21,1.399383
3,5,21,1.089158
4,5,21,0.981492
2,5,5,1.969183
3,5,5,1.598003
4,5,5,1.136251
2,10,5,1.622310
3,10,5,1.472131
4,10,5,1.082332
2,15,5,1.613470
3,15,5,1.209764
4,15,5,1.041005
2,20,5,1.442778
3,20,5,1.314616
4,20,5,1.120317
2,25,5,1.607722
3,25,5,1.442980
4,25,5,1.212146
2,30,5,1.558527
3,30,5,1.432262
4,30,5,1.300611
2,35,5,1.506221
3,35,5,1.436758
4,35,5,1.148747
2,40,5,1.606975
3,40,5,1.441529
4,40,5,1.153133
2,45,5,1.502131
3,45,5,1.296305
4,45,5,1.164943
2,50,5,1.371974
3,50,5,1.354018
4,50,5,1.163527
2,55,5,1.448878
3,55,5,1.326040
4,55,5,1.151032
2,60,5,1.441160
3,60,5,1.340605
4,60,5,1.107853
2,65,5,1.442363
3,65,5,1.379997
4,65,5,1.124053
2,70,5,1.444531
3,70,5,1.384510
4,70,5,1.002719
2,75,5,1.444369
3,75,5,1.292374
4,75,5,1.062116
2,80,5,1.520254
3,80,5,1.269046
4,80,5,1.062589
2,85,5,1.389147
3,85,5,1.250705
4,85,5,1.028087
2,90,5,1.430482
3,90,5,1.299350
4,90,5,1.039886
2,95,5,1.400004
3,95,5,1.350505
4,95,5,1.017708
2,100,5,1.395308
3,100,5,1.314624
4,100,5,1.040244
2,5,1,1.935403
3,5,1,1.781378
4,5,1,0.947284
2,5,3,1.247668
3,5,3,1.879918
4,5,3,0.795690
2,5,5,1.924867
3,5,5,1.381965
4,5,5,1.052886
2,5,7,1.477468
3,5,7,1.507600
4,5,7,0.845081
2,5,9,1.604510
3,5,9,1.415750
4,5,9,1.051449
2,5,11,1.379120
3,5,11,1.386635
4,5,11,0.962178
2,5,13,1.638197
3,5,13,1.039909
4,5,13,0.986116
2,5,15,1.554415
3,5,15,1.121945
4,5,15,0.870537
2,5,17,1.507966
3,5,17,1.155494
4,5,17,0.942557
2,5,19,1.332814
3,5,19,1.096628
4,5,19,0.919535
2,5,21,1.294909
3,5,21,1.089161
4,5,21,0.938689
2,5,5,1.921310
3,5,5,1.758094
4,5,5,1.150432
2,10,5,1.332253
3,10,5,1.485002
4,10,5,1.142068
2,15,5,1.632523
3,15,5,1.306412
4,15,5,1.106490
2,20,5,1.544438
3,20,5,1.226656
4,20,5,1.032257
2,25,5,1.571187
3,25,5,1.469162
4,25,5,1.129602
2,30,5,1.554767
3,30,5,1.442772
4,30,5,1.183327
2,35,5,1.445613
3,35,5,1.484108
4,35,5,1.256110
2,40,5,1.495317
3,40,5,1.452971
4,40,5,1.133353
2,45,5,1.528609
3,45,5,1.321397
4,45,5,1.175824
2,50,5,1.450820
3,50,5,1.320528
4,50,5,1.068920
2,55,5,1.477695
3,55,5,1.357308
4,55,5,1.117455
2,60,5,1.387663
3,60,5,1.302383
4,60,5,1.062664
2,65,5,1.458013
3,65,5,1.239945
4,65,5,1.146327
2,70,5,1.413894
3,70,5,1.371156
4,70,5,1.044860
2,75,5,1.521167
3,75,5,1.345607
4,75,5,1.126081
2,80,5,1.426463
3,80,5,1.333513
4,80,5,1.091633
2,85,5,1.424953
3,85,5,1.329090
4,85,5,1.016457
2,90,5,1.326994
3,90,5,1.329289
4,90,5,0.977978
2,95,5,1.431761
3,95,5,1.339148
4,95,5,1.061132
2,100,5,1.407991
3,100,5,1.316682
4,100,5,1.032526
