2,5,1,0.029735
3,5,1,0.024689
4,5,1,0.009340
2,5,3,0.051490
3,5,3,0.029844
4,5,3,0.033375
2,5,5,0.071766
3,5,5,0.056895
4,5,5,0.058190
2,5,7,0.074113
3,5,7,0.117463
4,5,7,0.086540
2,5,9,0.111929
3,5,9,0.111061
4,5,9,0.101400
2,5,11,0.125366
3,5,11,0.119868
4,5,11,0.101354
2,5,13,0.117091
3,5,13,0.148520
4,5,13,0.132859
2,5,15,0.153588
3,5,15,0.156425
4,5,15,0.150006
2,5,17,0.181538
3,5,17,0.174955
4,5,17,0.178319
2,5,19,0.195260
3,5,19,0.189236
4,5,19,0.176513
2,5,21,0.210245
3,5,21,0.190622
4,5,21,0.200517
2,5,5,0.066018
3,5,5,0.047104
4,5,5,0.066183
2,10,5,0.139435
3,10,5,0.111909
4,10,5,0.140730
2,15,5,0.203425
3,15,5,0.179669
4,15,5,0.180586
2,20,5,0.299429
3,20,5,0.285766
4,20,5,0.304958
2,25,5,0.422271
3,25,5,0.401458
4,25,5,0.419177
2,30,5,0.514127
3,30,5,0.479188
4,30,5,0.488207
2,35,5,0.574673
3,35,5,0.542263
4,35,5,0.560119
2,40,5,0.595282
3,40,5,0.634842
4,40,5,0.625193
2,45,5,0.687985
3,45,5,0.659925
4,45,5,0.698771
2,50,5,0.728844
3,50,5,0.750289
4,50,5,0.742943
2,55,5,0.779902
3,55,5,0.779795
4,55,5,0.823368
2,60,5,0.849376
3,60,5,0.857884
4,60,5,0.885720
2,65,5,0.916672
3,65,5,0.917082
4,65,5,0.946126
2,70,5,0.984246
3,70,5,1.008193
4,70,5,1.011165
2,75,5,1.066360
3,75,5,1.085063
4,75,5,1.075582
2,80,5,1.123373
3,80,5,1.156245
4,80,5,1.178715
2,85,5,1.223322
3,85,5,1.212228
4,85,5,1.252600
2,90,5,1.299366
3,90,5,1.284242
4,90,5,1.298815
2,95,5,1.305208
3,95,5,1.337202
4,95,5,1.340240
2,100,5,1.363462
3,100,5,1.380588
4,100,5,1.417318
2,5,1,0.024191
3,5,1,0.011732
4,5,1,0.022962
2,5,3,0.048692
3,5,3,0.029416
4,5,3,0.031429
2,5,5,0.069915
3,5,5,0.045363
4,5,5,0.062971
2,5,7,0.085855
3,5,7,0.065935
4,5,7,0.063807
2,5,9,0.105319
3,5,9,0.107765
4,5,9,0.130510
2,5,11,0.128364
3,5,11,0.117929
4,5,11,0.116045
2,5,13,0.116524
3,5,13,0.141484
4,5,13,0.119784
2,5,15,0.134069
3,5,15,0.133954
4,5,15,0.138233
2,5,17,0.172526
3,5,17,0.157268
4,5,17,0.180216
2,5,19,0.194954
3,5,19,0.169952
4,5,19,0.174687
2,5,21,0.219575
3,5,21,0.211087
4,5,21,0.212505
